StarID,Hip,HD,HR,Gliese,BayerFlamsteed,ProperName,RA,Dec,Distance,Mag,AbsMag,Spectrum,ColorIndex
3422,4889,6118,291,, 69Sig Psc, ,1.04696849,31.80433674,127.064803,5.5,-0.020126338,B9.5V       ,-0.043
63656,88404,164764,6733,Gl 700.1B, 69Tau Oph, ,18.05136409,-8.18025785,52.02913632,4.77,1.188766917,F5V+...     ,0.41
87041,0,164765,6734,Gl 700.1A, 69Tau Oph, ,18.05118212,-8.181241538,52.02913632,5.24,1.658766917, dF3   J    ,0.38
81728,112542,215766,8673,, 69Tau1Aqr, ,22.7952086,-14.05640541,79.6812749,5.68,1.173218629,B9V         ,-0.016
27015,36962,60522,2905,, 69Ups Gem, ,7.59871452,26.89600343,73.69196758,4.06,-0.277100762,K5III       ,1.54
14573,20711,28024,1392,, 69Ups Tau, ,4.43844298,22.81369394,47.4608448,4.28,0.898322678,A8Vn        ,0.263
73768,101692,196321,7873,, 70    Aql, ,20.61211862,-2.54991814,675.6756757,4.91,-4.238691423,K5II        ,1.606
81774,112615,215874,8676,, 70    Aqr, ,22.80838649,-10.55549675,115.7407407,6.19,0.872568712,A9III-IV    ,0.274
7715,11046,14690,691,, 70    Cet, ,2.37011301,-0.88474037,85.61643836,5.42,0.757214214,F0Vn        ,0.335
32916,44512,77557,3601,, 70    Cnc, ,9.06940774,27.89830962,185.528757,6.67,0.327943826,A1V         ,0.022
76994,105942,204403,8215,, 70    Cyg, ,21.45593451,37.11679196,543.4782609,5.3,-3.375910885,B3V         ,-0.14
27207,37204,60986,2924,, 70    Gem, ,7.64245443,35.04848403,93.89671362,5.58,0.716748039,K0III       ,0.921
61078,84887,157198,6457,, 70    Her, ,17.348394,24.49943984,141.8439716,5.13,-0.629054415,A2V         ,0
63802,88601,165341,6752,Gl 702  A, 70    Oph, ,18.09089245,2.50243928,5.085952599,4.03,5.498138459,K0V SB      ,0.86
84071,115919,221115,8923,, 70    Peg, ,23.48590563,12.76049243,54.52562704,4.54,0.856996657,G8III       ,0.939
14529,20661,27991,1391,, 70    Tau, ,4.42701487,15.94108006,46.57661854,6.44,3.099160222,F7V         ,0.509
44281,60212,107465,4701,, 70    UMa, ,12.34745283,57.86428953,215.0537634,5.54,-1.122735236,K5III       ,1.452
47936,65721,117176,5072,Gl 512.1 , 70    Vir, ,13.47387511,13.78018777,18.10938066,4.97,3.680482012,G5V         ,0.714
40631,54879,97633,4359,, 70The Leo, ,11.23734469,15.4297631,54.46623094,3.33,-0.350636616,A2V         ,-0.003
21106,29426,42560,2199,, 70Xi  Ori, ,6.1989991,14.20881425,194.5525292,4.45,-1.995184405,B3IV        ,-0.18
73886,101847,196574,7884,, 71    Aql, ,20.63896486,-1.10507951,117.6470588,4.31,-1.042905371,G8III SB    ,0.949
7876,11261,15004,704,, 71    Cet, ,2.41621892,-2.78001486,198.019802,6.34,-0.143543109,A0III       ,-0.011
77111,106093,204771,8228,, 71    Cyg, ,21.49080919,46.54033179,68.58710562,5.22,1.03878762,K0III       ,0.965
72673,100221,193964,7792,, 71    Dra, ,20.32686046,62.25741351,116.0092807,5.71,0.387536329,B9V         ,-0.043
63926,88765,165760,6770,, 71    Oph, ,18.12176509,8.73379361,72.93946025,4.64,0.325187274,G8III-IV    ,0.951
21284,29650,43042,2220,NN 3390  , 71    Ori, ,6.24748218,19.15688949,21.12824847,5.2,3.575682522,F6V         ,0.43
84321,116264,221615,8940,, 71    Peg, ,23.55780214,22.49881721,176.366843,5.33,-0.902084706,M5IIIa      ,1.481
14575,20713,28052,1394,, 71    Tau, ,4.43907547,15.6183462,47.93863854,4.48,1.07657152,F0V...      ,0.262
44540,60584,108135,4726,, 71    UMa, ,12.4175621,56.77785826,364.9635036,5.82,-1.991247186,M3III       ,1.622
47988,65790,117304,5081,, 71    Vir, ,13.48695451,10.81839609,83.4028357,5.65,1.044095915,K0III       ,1.052
3437,4906,6186,294,, 71Eps Psc, ,1.04907107,7.89007256,58.34305718,4.27,0.440054088,K0III       ,0.952
27256,37265,61110,2930,, 71Omi Gem, ,7.65276566,34.58463287,48.49660524,4.89,1.461443305,F3III       ,0.413
81843,112716,216032,8679,, 71Tau2Aqr, ,22.8265305,-13.59253756,116.5501166,4.05,-1.282563561,K5III       ,1.57
77459,106551,205512,8255,, 72    Cyg, ,21.57957705,38.53382684,78.36990596,4.87,0.399253372,K1III       ,1.085
61059,84862,157214,6458,Gl 672   , 72    Her, ,17.3442982,32.47027246,14.39263097,5.38,4.589299049,G0V         ,0.619
40678,54951,97778,4362,, 72    Leo, ,11.25340086,23.09552528,2040.816327,4.56,-6.9890196,M3III       ,1.657
63931,88771,165777,6771,Wo 9615 A, 72    Oph, ,18.12250574,9.56365345,25.38071066,3.71,1.687481109,A4IVs       ,0.159
21326,29704,43153,2223,, 72    Ori, ,6.25697971,16.14320591,147.0588235,5.34,-0.497455436,B7V         ,-0.101
84355,116310,221673,8943,, 72    Peg, ,23.56587592,31.32532196,168.0672269,4.97,-1.157415171,K4III       ,1.383
3560,5081,6397,308,, 72    Psc, ,1.08481985,14.94600386,54.70459519,5.64,1.949880957,F4II-III    ,0.42
14632,20789,28149,1399,, 72    Tau, ,4.45484658,22.99636881,127.2264631,5.53,0.00711273,B7V         ,-0.098
48056,65892,117436,5088,, 72    Vir, ,13.50713839,-6.47029456,54.14185165,6.1,2.432334477,F2V         ,0.341
7935,11345,15130,708,, 72Rho Cet, ,2.4325034,-12.290452,162.0745543,4.88,-1.16857418,A0V         ,-0.027
33157,44818,78235,3621,, 72Tau Cnc, ,9.13335317,29.65422729,79.61783439,5.42,0.914948197,G8III       ,0.888
73461,101260,196502,7879,, 73    Dra, ,20.52511079,74.95465942,127.8772379,5.18,-0.353966235,A0p...      ,0.1
61274,85157,157728,6480,, 73    Her, ,17.40183743,22.96037466,42.78990158,5.7,2.543293562,F0IV        ,0.229
40727,55016,97907,4365,, 73    Leo, ,11.26441578,13.30759308,146.627566,5.31,-0.521078127,K3III       ,1.189
64080,88964,166233,6795,, 73    Oph, ,18.15940668,3.99328654,50.96839959,5.71,2.173495015,F2V         ,0.363
21355,29736,43247,2229,, 73    Ori, ,6.26249062,12.55107067,429.1845494,5.44,-2.723220395,B9II-III    ,0.015
84387,116355,221758,8948,, 73    Peg, ,23.57727961,33.4972759,93.6329588,5.63,0.772856263,K0III:      ,1.042
3556,5074,6386,307,, 73    Psc, ,1.08128343,5.65630133,221.2389381,6.03,-0.694307826,K5III       ,1.525
44685,60795,108502,4745,, 73    UMa, ,12.45975717,55.71275225,134.589502,5.68,0.034944069,M2III       ,1.582
48143,66015,117661,5094,, 73    Vir, ,13.53412954,-18.72883645,71.73601148,6.01,1.731313869,A7IV/V      ,0.196
82014,112961,216386,8698,, 73Lam Aqr, ,22.87690679,-7.57967878,120.0480192,3.73,-1.666774993,M2IIIvar    ,1.626
14587,20732,28100,1396,, 73Pi  Tau, ,4.44343799,14.71385764,139.4700139,4.69,-1.032404222,G8III       ,0.979
77410,106481,205435,8252,, 73Rho Cyg, ,21.56635357,45.59206564,38.16793893,3.98,1.071506457,G8III       ,0.885
8030,11484,15318,718,, 73Xi 2Cet, ,2.46931052,8.4600887,53.96654074,4.3,0.639377097,B9III       ,-0.053
82059,113031,216494,8704,, 74    Aqr, ,22.89130309,-11.61651887,201.6129032,5.8,-0.722591618,B8IV/V      ,-0.082
77574,106711,205835,8266,, 74    Cyg, ,21.61582695,40.41349052,63.33122229,5.04,1.03191065,A5V         ,0.198
73328,101082,196925,7908,, 74    Dra, ,20.49092048,81.09073843,62.97229219,5.96,1.96425249,K0III+...   ,0.942
27285,37300,61338,2938,, 74    Gem, ,7.65794198,17.67451551,163.132137,5.04,-1.022697627,M0III       ,1.616
61037,84835,157325,6464,, 74    Her, ,17.33920748,46.24068047,176.6784452,5.51,-0.725917844,M0III       ,1.586
64794,89918,168656,6866,, 74    Oph, ,18.34779503,3.37714467,82.57638315,4.85,0.265720716,G8III       ,0.911
21406,29800,43386,2241,Wo 9207  , 74    Ori, ,6.27404723,12.2717103,19.60784314,5.04,3.57785088,F5IV-V      ,0.431
84546,116592,222098,8960,, 74    Peg, ,23.62768393,16.82550399,111.4827202,6.26,1.023962215,A1V         ,0.025
44815,60978,108844,4760,, 74    UMa, ,12.49927749,58.4055266,84.17508418,5.37,0.744082203,A5e...      ,0.205
48136,66006,117675,5095,, 74    Vir, ,13.53276278,-6.25571065,132.4503311,4.68,-0.930265242,M3III       ,1.606
14710,20889,28305,1409,, 74Eps Tau, ,4.47692591,19.18052092,47.52851711,3.53,0.145228677,K0III       ,1.014
40772,55084,98058,4368,, 74Phi Leo, ,11.27771224,-3.65151412,59.91611744,4.45,0.562281683,A7IVn       ,0.21
3589,5131,6456,310,, 74Psi1Psc, ,1.0947021,21.4732162,73.15288954,5.33,1.008842573,A1Vn        ,0.003
3590,5132,6457,311,, 74Psi1Psc, ,1.09491055,21.46547318,68.16632584,5.55,1.382150569,A0Vn        ,-0.048
8242,11791,15779,739,, 75    Cet, ,2.53595453,-1.03481751,81.4995925,5.36,0.804222814,G3III:      ,1.004
33209,44892,78418,3626,Wo 9286  , 75    Cnc, ,9.14650583,26.63001213,31.26954346,5.95,3.474392297,G5IV        ,0.654
77780,106999,206330,8284,, 75    Cyg, ,21.66973916,43.27380044,124.0694789,5.09,-0.378324791,M1IIIvar    ,1.601
73240,100965,196787,7901,, 75    Dra, ,20.47068179,81.42266925,139.8601399,5.38,-0.348469791,G9III       ,1.01
40809,55137,98118,4371,, 75    Leo, ,11.28815783,2.01090315,125.1564456,5.18,-0.307266103,M0III comp  ,1.511
21448,29850,43525,2247,, 75    Ori, ,6.28517131,9.94253598,77.82101167,5.39,0.934515638,A2V         ,0.106
84559,116611,222133,8963,, 75    Peg, ,23.63243689,18.40062425,73.26007326,5.49,1.165663257,A1Vn        ,0.01
3642,5204,6557,319,, 75    Psc, ,1.10933848,12.95597351,112.2334456,6.14,0.88938852,G8III       ,0.962
14700,20877,28292,1407,, 75    Tau, ,4.47399031,16.35962902,59.59475566,4.96,1.083959782,K2IIIvar    ,1.137
44826,60992,108861,4762,, 75    UMa, ,12.50117338,58.76780973,131.2335958,6.07,0.479774857,G8III-IV    ,0.988
48196,66091,117789,5099,, 75    Vir, ,13.54769124,-15.36301232,202.4291498,5.52,-1.011365255,K1III       ,1.228
61241,85112,157778,6484,, 75Rho Her, ,17.39471468,37.14592396,123.1527094,4.15,-1.302219854,B9.5III     ,-0.011
27552,37629,62044,2973,, 75Sig Gem, ,7.72185703,28.8840717,37.48125937,4.23,1.360929126,K1III SB    ,1.118
77856,107097,206538,8291,, 76    Cyg, ,21.6928524,40.80533757,139.6648045,6.07,0.344565112,A2V         ,0.068
74173,102208,199095,8002,, 76    Dra, ,20.70974994,82.53110584,109.7694841,5.75,0.547591885,A0V         ,0
27608,37704,62285,2983,, 76    Gem, ,7.7352565,25.78421056,182.4817518,5.3,-1.006097208,K5III       ,1.535
40885,55249,98366,4381,, 76    Leo, ,11.31527263,1.65053072,95.41984733,5.9,1.001806413,K0III:      ,1.04
14697,20873,28294,1408,, 76    Tau, ,4.47314908,14.74102599,54.2888165,5.9,2.226448129,F0IV        ,0.325
45448,61936,110462,4833,, 76    UMa, ,12.69276378,62.71308183,178.2531194,6.02,-0.235185694,A2III       ,0.051
48201,66098,117818,5100,, 76    Vir, ,13.54946976,-10.16490767,80.90614887,5.21,0.670092354,K0III       ,0.964
82126,113136,216627,8709,, 76Del Aqr, ,22.91084423,-15.82075994,48.92367906,3.27,-0.177595543,A3V         ,0.066
33141,44798,78316,3623,, 76Kap Cnc, ,9.12911787,10.66821521,148.3679525,5.23,-0.626700517,B8IIIMNp    ,-0.092
61675,85693,158899,6526,, 76Lam Her, ,17.512305,26.1106045,112.6126126,4.41,-0.847935171,K3IIIvar    ,1.434
8236,11783,15798,740,, 76Sig Cet, ,2.53479923,-15.2443199,25.81977795,4.74,2.680237485,F5V         ,0.454
